Location-To;Location-From;GCAS;Description;UOM;Type;Procurement;Safety Strategy;Safety;Rounding Value
2727;0;83721260;ORK ULT NW 16x12 VP Mid Tier GEB        ;CS;FERT;F;SS;1000;0
2727;0;83721259;ORK ULT NW 12x24 QP Mid Tier GEB        ;CS;FERT;F;SS;1000;0
2727;0;83721258;ORK ULT LW 16x14 VP Mid Tier GEB        ;CS;FERT;F;SS;1000;0
2727;0;83721257;ORK ULT LW 12x28 QP Mid Tier GEB        ;CS;FERT;F;SS;1000;0
2621;2727;83728407;ORKID ULT EXT NW QP PROS + DAILY NORM SP;CS;FERT;F;SS;1000;0
2727;#N/D!;83728407;ORKID ULT EXT NW QP PROS + DAILY NORM SP;CS;FERT;P;SS;1000;0
2621;2727;83728408;ORKID ULT EXT RW VP PROSPERA+LIGHT20    ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728408;ORKID ULT EXT RW VP PROSPERA+LIGHT20    ;CS;FERT;P;SS;1000;0
2621;2727;83728409;ORKID ULT EXT LW VP PROSPERA+LIGHT20    ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728409;ORKID ULT EXT LW VP PROSPERA+LIGHT20    ;CS;FERT;P;SS;1000;0
2621;2727;83728410;ORKID ULT EXT NW VP PROSPERA+LIGHT20    ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728410;ORKID ULT EXT NW VP PROSPERA+LIGHT20    ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728411;ORKID ULTRA PROS+LINER VP SHIP 95CT TR  ;CS;FERT;P;SS;1000;0
2621;2727;83728411;ORKID ULTRA PROS+LINER VP SHIP 95CT TR  ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728562;ORKID Sim offset Deo 16X32 Restage      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728562;ORKID Sim offset Deo 16X32 Restage      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728564;ORKID Sim Prima Angel Love 18X18 Restage;CS;FERT;P;SS;1000;0
2621;#N/D!;83728564;ORKID Sim Prima Angel Love 18X18 Restage;CS;FERT;P;SS;1000;0
2727;#N/D!;83728565;ORKID Sim Prima Angel Love 12X28 Restage;CS;FERT;P;SS;1000;0
2621;#N/D!;83728565;ORKID Sim Prima Angel Love 12X28 Restage;CS;FERT;P;SS;1000;0
2727;#N/D!;83728566;ORKID Sim Prima Angel Love 8X34 Restage ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728566;ORKID Sim Prima Angel Love 8X34 Restage ;CS;FERT;P;SS;1000;0
2727;0;83728567;ORKID Sim Prima Angel Love 10X40 Restage;CS;FERT;F;SS;1000;0
2621;#N/D!;83728568;ORKID Sim Prima NML RPW 10X28 Restage   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728568;ORKID Sim Prima NML RPW 10X28 Restage   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728569;ORKID CBO LNG ONMM 8X32 Restage TK      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728569;ORKID CBO LNG ONMM 8X32 Restage TK      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728583;ORKID LGT REG 5X(2x40) Restage TK       ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728583;ORKID LGT REG 5X(2x40) Restage TK       ;CS;FERT;P;SS;1000;0
2727;0;83728719;ORK ULT RW 12X28 TP Prospera 2 GEB      ;CS;FERT;F;SS;1000;0
2621;#N/D!;83728720;ORK ULT RW 12X48 GP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728720;ORK ULT RW 12X48 GP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728721;ORK ULT RW Fresh 12X34 QP Prospera 2 GEB;CS;FERT;P;SS;1000;0
2727;#N/D!;83728721;ORK ULT RW Fresh 12X34 QP Prospera 2 GEB;CS;FERT;P;SS;1000;0
2727;#N/D!;83728722;ORK ULT RW 12X36 QP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728722;ORK ULT RW 12X36 QP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728723;ORK ULT RW 16X10 SP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728723;ORK ULT RW 16X10 SP Prospera 2 GEB      ;CS;FERT;P;SS;1000;132
2725;#N/D!;83728723;ORK ULT RW 16X10 SP Prospera 2 GEB      ;CS;FERT;P;SS;1000;132
2727;#N/D!;83728724;ORK ULT RW 24X14 BIM Prospera 2 GEB     ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728724;ORK ULT RW 24X14 BIM Prospera 2 GEB     ;CS;FERT;P;SS;1000;54
2725;#N/D!;83728724;ORK ULT RW 24X14 BIM Prospera 2 GEB     ;CS;FERT;P;SS;1000;54
2727;#N/D!;83728725;ORK ULT RW 16X20 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;60
2725;#N/D!;83728725;ORK ULT RW 16X20 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;60
2621;#N/D!;83728725;ORK ULT RW 16X20 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;60
2621;#N/D!;83728727;ORK ULT LW Fresh 12X26 QP Prospera 2 GEB;CS;FERT;P;SS;1000;0
2727;#N/D!;83728234;ORKID SIM oval SF 18X20 Restage         ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728235;ORKID SIM oval SF 15X40 Restage         ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728235;ORKID SIM oval SF 15X40 Restage         ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728236;ORKID SIM oval SF 15X60 Restage         ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728236;ORKID SIM oval SF 15X60 Restage         ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728237;ORKID LGT REG 10X40 Restage TK          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728237;ORKID LGT REG 10X40 Restage TK          ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728238;ORKID LGT REG 18X20 Restage TK          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728238;ORKID LGT REG 18X20 Restage TK          ;CS;FERT;P;SS;1000;110
2621;#N/D!;83728239;ORKID REG DEO ONMM 10X40 Restage TK     ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728239;ORKID REG DEO ONMM 10X40 Restage TK     ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728240;ORKID CBO LNG ONMM 14X16 Restage TK     ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728240;ORKID CBO LNG ONMM 14X16 Restage TK     ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728241;ORKID SIM offset DEO 18X20 Restage      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728241;ORKID SIM offset DEO 18X20 Restage      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728242;ORKID SIM offset DEO 15X40 Restage      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728242;ORKID SIM offset DEO 15X40 Restage      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728243;ORKID SIM offset DEO 15X60 Restage      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728243;ORKID SIM offset DEO 15X60 Restage      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728244;ORKID SIM offset NML 18X20 Restage      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728244;ORKID SIM offset NML 18X20 Restage      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728245;ORKID SIM offset NML 15X40 Restage      ;CS;FERT;P;SS;1000;140
2727;2621;83728246;ORKID SIM offset NML 15X60 Restage      ;CS;FERT;F;SS;1000;100
2621;#N/D!;83728246;ORKID SIM offset NML 15X60 Restage      ;CS;FERT;P;SS;1000;100
2727;#N/D!;83728357;ORK ULT NW 24X10 SP BIM Prospera TR     ;CS;FERT;P;SS;1000;0
2621;2727;83728357;ORK ULT NW 24X10 SP BIM Prospera TR     ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728358;ORK ULT RW 24X14 BIM Prospera TR        ;CS;FERT;P;SS;1000;0
2621;2727;83728358;ORK ULT RW 24X14 BIM Prospera TR        ;CS;FERT;F;SS;1000;0
2621;2727;83728400;ORK ML RW QP PROSPERA + ORK DAILY 40CT  ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728400;ORK ML RW QP PROSPERA + ORK DAILY 40CT  ;CS;FERT;P;SS;1000;0
2621;2727;83728401;ORK ML LW QP PROSPERA + ORK DAILY 40CT  ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728401;ORK ML LW QP PROSPERA + ORK DAILY 40CT  ;CS;FERT;P;SS;1000;0
2621;2727;83728402;ORK ML NW QP PROSPERA + ORK DAILY 40CT  ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728402;ORK ML NW QP PROSPERA + ORK DAILY 40CT  ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728403;ORK ML NW QP + ORK ML RW VP PROSPERA    ;CS;FERT;P;SS;1000;0
2621;2727;83728403;ORK ML NW QP + ORK ML RW VP PROSPERA    ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728404;ORKID ULT EXT RW QP+NW QP PROSPERA      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728404;ORKID ULT EXT RW QP+NW QP PROSPERA      ;CS;FERT;P;SS;1000;0
2621;2727;83728405;ORKID ULT EXT RW QP PROS + DAILY NORM SP;CS;FERT;F;SS;1000;0
2727;#N/D!;83728405;ORKID ULT EXT RW QP PROS + DAILY NORM SP;CS;FERT;P;SS;1000;0
2621;2727;83728406;ORKID ULT EXT LW QP PROS + DAILY NORM SP;CS;FERT;F;SS;1000;0
2727;#N/D!;83728406;ORKID ULT EXT LW QP PROS + DAILY NORM SP;CS;FERT;P;SS;1000;0
2727;#N/D!;83729954;ORKID BP LIGHT 40CT+60CT TR             ;CS;FERT;P;SS;1000;120
2621;2727;83729954;ORKID BP LIGHT 40CT+60CT TR             ;CS;FERT;F;SS;1000;0
4850;#N/D!;83730220;ORK ULT NW 24x7 SP Prospera 2 S5AB BUD  ;CS;FERT;P;SS;1000;77
2621;2751;83730220;ORK ULT NW 24x7 SP Prospera 2 S5AB BUD  ;CS;FERT;P;SS;1000;77
2751;4850;83730220;ORK ULT NW 24x7 SP Prospera 2 S5AB BUD  ;CS;FERT;P;SS;1000;77
2727;2621;83730220;ORK ULT NW 24x7 SP Prospera 2 S5AB BUD  ;CS;FERT;F;SS;1000;0
2727;0;83730221;ORK ULT NW 10x18 TR Prospera 2 S5AB BUD ;CS;FERT;F;SS;1000;0
2727;0;83730222;ORK ULT NW 8x24 QR Prospera 2 S5AB BUD  ;CS;FERT;F;SS;1000;0
2727;0;83730223;ORK ULT NW 6x32 GP Prospera 2 S5AB BUD  ;CS;FERT;F;SS;1000;0
2727;#N/D!;83730305;Orkid Trio Pack Shipper TR              ;CS;FERT;P;SS;1000;0
2621;2727;83730305;Orkid Trio Pack Shipper TR              ;CS;FERT;F;SS;1000;0
2621;2727;83730314;ORK Sup Pr NW QP + S5AB SP              ;CS;FERT;F;SS;1000;48
2727;#N/D!;83730314;ORK Sup Pr NW QP + S5AB SP              ;CS;FERT;P;SS;1000;0
2727;#N/D!;83730317;ORK Sup PR RW QP + NW SP                ;CS;FERT;P;SS;1000;48
2621;2727;83730317;ORK Sup PR RW QP + NW SP                ;CS;FERT;P;SS;1000;48
2621;2727;83730565;ORK ULT NW 24X10 SP BIM Prospera 2 GEB  ;CS;FERT;P;SS;1000;0
2727;#N/D!;83730565;ORK ULT NW 24X10 SP BIM Prospera 2 GEB  ;CS;FERT;P;SS;1000;0
2621;2727;83730566;ORK ULT RW 24X14 BIM Prospera 2 GEB     ;CS;FERT;P;SS;1000;0
2727;#N/D!;83730566;ORK ULT RW 24X14 BIM Prospera 2 GEB     ;CS;FERT;P;SS;1000;0
2621;#N/D!;83730658;ORK MIX 100x(3+1+1) TR                  ;CS;FERT;P;SS;1000;0
2727;2621;83730658;ORK MIX 100x(3+1+1) TR                  ;CS;FERT;F;SS;1000;0
4850;4853;83730913;ORK ULT RW 12x32 QP SAHIKA SPEC EDIT CRA;CS;FERT;P;SS;1000;60
4853;#N/D!;83730913;ORK ULT RW 12x32 QP SAHIKA SPEC EDIT CRA;CS;FERT;P;SS;1000;60
2727;0;83730913;ORK ULT RW 12x32 QP SAHIKA SPEC EDIT CRA;CS;FERT;F;SS;1000;0
2727;0;83730914;ORK ULT LW 12x24 QP SAHIKA SPEC EDIT CRA;CS;FERT;F;SS;1000;0
2727;0;83730915;ORK ULT NW 12x22 QP SAHIKA SPEC EDIT CRA;CS;FERT;F;SS;1000;0
4850;#N/D!;83730915;ORK ULT NW 12x22 QP SAHIKA SPEC EDIT CRA;CS;FERT;P;SS;1000;60
2727;#N/D!;83730971;Orkid Triopack Shipper v2               ;CS;FERT;P;SS;1000;0
2621;2727;83730971;Orkid Triopack Shipper v2               ;CS;FERT;F;SS;1000;0
2727;0;83731213;ORK ULT RW S1 12X48 GP Prosp 2 BUD BCP  ;CS;FERT;F;SS;1000;0
2621;#N/D!;83731214;ORK ULTRW S1 Fresh 12X34 QP Pros2 BU DNU;CS;FERT;P;SS;1000;0
2727;2621;83731214;ORK ULTRW S1 Fresh 12X34 QP Pros2 BU DNU;CS;FERT;F;SS;1000;0
2621;#N/D!;83731215;ORK ULTLW S3 Fresh 12X26 QP Pros2 BU DNU;CS;FERT;P;SS;1000;0
2727;2621;83731215;ORK ULTLW S3 Fresh 12X26 QP Pros2 BU DNU;CS;FERT;F;SS;1000;0
2727;0;83731216;ORK ULT LW S3 12X30 QP  Prosp 2 BUD BCP ;CS;FERT;F;SS;1000;0
2727;0;83731218;ORK ULT LW S3 12X38 GP Prosp 2 BUD BCP  ;CS;FERT;F;SS;1000;0
2727;0;83731219;ORK ULT NW S5 12X34 GP Prosp 2 BUD BCP  ;CS;FERT;F;SS;1000;0
2727;0;83731220;ORK ULT NW S5 12X26 QP Prosp 2 BUD BCP  ;CS;FERT;F;SS;1000;0
2727;0;83731221;ORK ULT NW S5 24X7 SP Prosp 2 BUD BCP   ;CS;FERT;F;SS;1000;0
2727;0;83731222;ORK ULT NW S5 16X14 VP Prosp 2 BUD BCP  ;CS;FERT;F;SS;1000;0
2727;0;83731223;ORK ULTNW S5 24X10 SP BIM Prosp2 BUD BCP;CS;FERT;F;SS;1000;0
2727;0;83731257;ORK ULT RW 12X36 QP Prospera 2 BUD B DNU;CS;FERT;F;SS;1000;0
2727;#N/D!;83728727;ORK ULT LW Fresh 12X26 QP Prospera 2 GEB;CS;FERT;P;SS;1000;0
2621;#N/D!;83728728;ORK ULT LW 12X30 QP Plus Prospera 2 GEB ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728728;ORK ULT LW 12X30 QP Plus Prospera 2 GEB ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728729;ORK ULT LW 12X22 TP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728729;ORK ULT LW 12X22 TP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728730;ORK ULT LW 12X38 GP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728730;ORK ULT LW 12X38 GP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728731;ORK ULT LW 24X8 SP Prospera 2 GEB       ;CS;FERT;P;SS;1000;0
2725;#N/D!;83728731;ORK ULT LW 24X8 SP Prospera 2 GEB       ;CS;FERT;P;SS;1000;88
2621;#N/D!;83728731;ORK ULT LW 24X8 SP Prospera 2 GEB       ;CS;FERT;P;SS;1000;88
2621;#N/D!;83728732;ORK ULT LW 16X16 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728732;ORK ULT LW 16X16 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728734;ORK ULT NW 24X7 SP Prospera 2 GEB       ;CS;FERT;P;SS;1000;81
2727;#N/D!;83728734;ORK ULT NW 24X7 SP Prospera 2 GEB       ;CS;FERT;P;SS;1000;0
2725;#N/D!;83728734;ORK ULT NW 24X7 SP Prospera 2 GEB       ;CS;FERT;P;SS;1000;81
2621;#N/D!;83728735;ORK ULT NW 24X10 SP BIM Prospera 2 GEB  ;CS;FERT;P;SS;1000;54
2725;#N/D!;83728735;ORK ULT NW 24X10 SP BIM Prospera 2 GEB  ;CS;FERT;P;SS;1000;54
2727;#N/D!;83728735;ORK ULT NW 24X10 SP BIM Prospera 2 GEB  ;CS;FERT;P;SS;1000;0
2727;0;83728736;ORK ULT NW 12X20 TP Prospera 2 GEB      ;CS;FERT;F;SS;1000;0
2621;#N/D!;83728737;ORK ULT NW 12X34 GP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728737;ORK ULT NW 12X34 GP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83728738;ORK ULT NW 12X26 QP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728738;ORK ULT NW 12X26 QP Prospera 2 GEB      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83728739;ORK ULT NW 16X14 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;63
2725;#N/D!;83728739;ORK ULT NW 16X14 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;63
2621;#N/D!;83728739;ORK ULT NW 16X14 VP Prospera 2 GEB      ;CS;FERT;P;SS;1000;63
2727;0;83728740;ORK ULT RW 16X10 SP Prospera 2 BUD      ;CS;FERT;F;SS;1000;0
2727;2621;83728741;ORK ULT RW 24X14 BIM Prospera 2 BUD     ;CS;FERT;F;SS;1000;0
2727;#N/D!;83728742;ORK ULT RW 16X20 VP Prospera 2 BUD      ;CS;FERT;P;SS;1000;0
2727;0;83728743;ORK ULT RW 12X36 QP Prospera 2 BUD      ;CS;FERT;F;SS;1000;0
2727;0;83728744;ORK ULT LW 24X8 SP Prospera 2 BUD       ;CS;FERT;F;SS;1000;0
2727;0;83728745;ORK ULT LW 16X16 VP Prospera 2 BUD      ;CS;FERT;F;SS;1000;0
2751;#N/D!;83729511;ORKID INFINITY NIGHT F5 12X10CT AC TR   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83729511;ORKID INFINITY NIGHT F5 12X10CT AC TR   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83729512;Orkid Infinity NorWing F1 12x10ct AC TR ;CS;FERT;P;SS;1000;0
2751;#N/D!;83729512;Orkid Infinity NorWing F1 12x10ct AC TR ;CS;FERT;P;SS;1000;0
2727;#N/D!;83729611;Orkid Discounter SRP Mixed Case Sahika  ;CS;FERT;P;SS;1000;0
2621;#N/D!;83729611;Orkid Discounter SRP Mixed Case Sahika  ;CS;FERT;P;SS;1000;0
2621;2727;83729612;ORK ULT RW 24x13 SP SUP PR LEV BIM      ;CS;FERT;F;SS;1000;0
2727;#N/D!;83729612;ORK ULT RW 24x13 SP SUP PR LEV BIM      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83729713;Orkid Ultra BIM Mixed Case Sahika       ;CS;FERT;P;SS;1000;0
2621;#N/D!;83729713;Orkid Ultra BIM Mixed Case Sahika       ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726819;ORK ULT LW 12X38 GP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726819;ORK ULT LW 12X38 GP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726817;ORK ULT LW 12X22 TP Prospera GEB        ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726817;ORK ULT LW 12X22 TP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726816;ORK ULT LW 12X30 QP Plus Prospera GEB   ;CS;FERT;P;SS;1000;0
2727;2621;83726816;ORK ULT LW 12X30 QP Plus Prospera GEB   ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726815;ORK ULT LW Fresh 12X26 QP Prospera GEB  ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726815;ORK ULT LW Fresh 12X26 QP Prospera GEB  ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726814;ORK ULT RW 12X36 QP Prospera BUD        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726814;ORK ULT RW 12X36 QP Prospera BUD        ;CS;FERT;P;SS;1000;0
2727;2621;83726813;ORK ULT RW 12X36 QP Prospera GEB        ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726813;ORK ULT RW 12X36 QP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726812;ORK ULT RW Fresh 12X34 QP Prospera GEB  ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726812;ORK ULT RW Fresh 12X34 QP Prospera GEB  ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726810;ORK ULT RW 12X48 GP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726810;ORK ULT RW 12X48 GP Prospera GEB        ;CS;FERT;P;SS;1000;0
2727;2621;83726809;ORK ULT RW 12X28 TP Prospera GEB        ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726809;ORK ULT RW 12X28 TP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;2727;83726559;ORKID PLATINUM NORMAL QP+GECE QP KADIN  ;CS;FERT;F;SS;1000;0
2727;#N/D!;83726559;ORKID PLATINUM NORMAL QP+GECE QP KADIN  ;CS;FERT;P;SS;1000;0
2621;2727;83726557;ORKID LIGHT 40CT+60CT                   ;CS;FERT;F;SS;1000;0
2727;#N/D!;83726557;ORKID LIGHT 40CT+60CT                   ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726820;ORK ULT NW 12X34 GP Prospera GEB        ;CS;FERT;P;SS;1000;0
2751;4850;83727870;ORK ULT RW 12x34 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;54
2727;0;83727869;ORK ULT RW 18x26 TP SAHIKA BUD          ;CS;FERT;F;SS;1000;0
4850;#N/D!;83727868;ORK ULT RW 16x18 VP SAHIKA BUD          ;CS;FERT;P;SS;1000;72
2621;#N/D!;83727868;ORK ULT RW 16x18 VP SAHIKA BUD          ;CS;FERT;P;SS;1000;72
2727;2621;83727868;ORK ULT RW 16x18 VP SAHIKA BUD          ;CS;FERT;F;SS;1000;72
4850;#N/D!;83727867;ORK ULT RW 24x13 SP SAHIKA BIM BUD      ;CS;FERT;P;SS;1000;72
2621;2751;83727867;ORK ULT RW 24x13 SP SAHIKA BIM BUD      ;CS;FERT;F;SS;1000;72
2727;2621;83727867;ORK ULT RW 24x13 SP SAHIKA BIM BUD      ;CS;FERT;F;SS;1000;0
2751;4850;83727867;ORK ULT RW 24x13 SP SAHIKA BIM BUD      ;CS;FERT;P;SS;1000;72
2621;#N/D!;83727866;ORK ULT RW 24x10 SP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2727;2621;83727866;ORK ULT RW 24x10 SP SAHIKA BUD          ;CS;FERT;F;SS;1000;0
2727;#N/D!;83727710;ORKID SAMPLE 40x(3xHPN+RW+S5AB)         ;CS;FERT;P;SS;1000;0
2621;2727;83727710;ORKID SAMPLE 40x(3xHPN+RW+S5AB)         ;CS;FERT;F;SS;1000;0
2621;#N/D!;83727709;ORK ULT 80X2 SAMPLE (RW+S5AB)TR         ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727709;ORK ULT 80X2 SAMPLE (RW+S5AB)TR         ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727536;ORK MIX 100x(3+1+1) Turkey              ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727536;ORK MIX 100x(3+1+1) Turkey              ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726823;ORK ULT LW 24X8 SP Prospera BUD         ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726823;ORK ULT LW 24X8 SP Prospera BUD         ;CS;FERT;P;SS;1000;0
2727;2621;83726821;ORK ULT NW 12X26 QP Prospera GEB        ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726821;ORK ULT NW 12X26 QP Prospera GEB        ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726820;ORK ULT NW 12X34 GP Prospera GEB        ;CS;FERT;P;SS;1000;0
2727;2621;83726355;ORK ULT LW 16X16 VP Prospera GEB        ;CS;FERT;F;SS;1000;0
2727;#N/D!;83726354;ORK ULT LW 24X8 SP Prospera GEB         ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726354;ORK ULT LW 24X8 SP Prospera GEB         ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726352;ORK ULT RW Fresh 24X9 SP Prospera GEB   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726352;ORK ULT RW Fresh 24X9 SP Prospera GEB   ;CS;FERT;P;SS;1000;0
2727;2621;83726351;ORK ULT RW 16X20 VP Prospera GEB        ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726351;ORK ULT RW 16X20 VP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726350;ORK ULT RW 24X14 BIM Prospera GEB       ;CS;FERT;P;SS;1000;0
2727;2621;83726350;ORK ULT RW 24X14 BIM Prospera GEB       ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726337;ORK ULT RW 16X10 SP Prospera GEB        ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726337;ORK ULT RW 16X10 SP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83725745;ORK ULT NW 12x30 GP SUP PR LEV 1.1 TR   ;CS;FERT;P;SS;1000;0
2727;2621;83725745;ORK ULT NW 12x30 GP SUP PR LEV 1.1 TR   ;CS;FERT;F;SS;1000;0
2727;2621;83725744;ORK ULT NW 12x18 TP SUP PR LEV 1.1 TR   ;CS;FERT;F;SS;1000;0
2621;#N/D!;83725744;ORK ULT NW 12x18 TP SUP PR LEV 1.1 TR   ;CS;FERT;P;SS;1000;0
2621;#N/D!;83725743;ORK ULT LW 8x34 GP SUP PR LEV 1.1 TR    ;CS;FERT;P;SS;1000;0
2727;2621;83725743;ORK ULT LW 8x34 GP SUP PR LEV 1.1 TR    ;CS;FERT;F;SS;1000;0
2727;2621;83725742;ORK ULT LW 12x20 TP SUP PR LEV 1.1 TR   ;CS;FERT;F;SS;1000;0
2621;#N/D!;83725742;ORK ULT LW 12x20 TP SUP PR LEV 1.1 TR   ;CS;FERT;P;SS;1000;0
2621;#N/D!;83725741;ORK ULT RW 12x44 GP SUP PR LEV 1.1 TR   ;CS;FERT;P;SS;1000;0
2727;2621;83725741;ORK ULT RW 12x44 GP SUP PR LEV 1.1 TR   ;CS;FERT;F;SS;1000;0
2621;#N/D!;83725738;ORK ULT RW 18x26 TP SUP PR LEV 1.1 TR   ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726355;ORK ULT LW 16X16 VP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;2727;83726475;ORKID ULT RW 180X1 ONM PEDMATIK TR      ;CS;FERT;F;SS;1000;0
2727;#N/D!;83726475;ORKID ULT RW 180X1 ONM PEDMATIK TR      ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726381;ORK ULT RW Fresh 24X9 SP Prospera BUD   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726381;ORK ULT RW Fresh 24X9 SP Prospera BUD   ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726380;ORK ULT LW 16X16 VP Prospera BUD        ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726380;ORK ULT LW 16X16 VP Prospera BUD        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726379;ORK ULT RW 16X20 VP Prospera BUD        ;CS;FERT;P;SS;1000;0
