Location;Product;Date;Customer;Quantity
2621;83734837;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;28,6
2621;83734837;20170810;MIGROS A.S.-(SARAY ANKARA);9,9
2621;83734837;20170810;MIGROS AS-(PINARBASI) (TANSAS);25,3
2621;83734837;20170810;MIGROS ESENYURT DAG.MERK.;55
2621;83734837;20170810;MIGROS T.A.S.-ADANA;22
2621;83734837;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;660
2621;83734837;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;59,4
2621;83734837;20170810;SOK GAZIANTEP DAGITIM MERKEZI;19,8
2621;83734837;20170810;TESCO KIPA KITLE PAZARLAMA TIC;110
2621;83734837;20170810;YONTEM KOZMETIK ANONIM SIRKETI;11
2621;83734838;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;15,4
2621;83734838;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;8,4
2621;83734838;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;2,8
2621;83734838;20170810;MIGROS A.S.-(SARAY ANKARA);1,4
2621;83734838;20170810;MIGROS AS-(PINARBASI) (TANSAS);12,6
2621;83734838;20170810;MIGROS ESENYURT DAG.MERK.;22,4
2621;83734838;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;16,8
2621;83734838;20170810;YONTEM KOZMETIK ANONIM SIRKETI;14
2621;83734957;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;1
2621;83734957;20170810;MIGROS AS-(PINARBASI) (TANSAS);1
2621;83734957;20170810;MIGROS ESENYURT DAG.MERK.;5
2621;83734957;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;27
2621;83734957;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;6
2621;83734958;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;1,6
2621;83734958;20170810;MIGROS AS-(PINARBASI) (TANSAS);1,6
2621;83734958;20170810;MIGROS ESENYURT DAG.MERK.;4
2621;83734958;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;24
2621;83734958;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;6,4
2621;83734959;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;4,2
2621;83734959;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;168
2621;83734959;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;8,4
2621;83734966;20170810;ADNAN TIC.PAZ. AS-MALATYA;39,6655
2621;83734966;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;158,662
2621;83734966;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;18,1328
2621;83734966;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;1,1333
2621;83734966;20170810;TESCO KIPA KITLE PAZARLAMA TIC;28,3325
2621;83735006;20170810;CARREFOUR A.S.(ANKARA).DEPO-1;7,225
2621;83735006;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;5,95
2621;83735006;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;9,35
2621;83735006;20170810;MIGROS A.S.-(SARAY ANKARA);2,975
2621;83735006;20170810;MIGROS AS-(PINARBASI) (TANSAS);15,725
2621;83735006;20170810;MIGROS ESENYURT DAG.MERK.;47,6
2621;83735006;20170810;TESCO KIPA KITLE PAZARLAMA TIC;51
2621;83735122;20170810;A101 ADANA;50,25625
2621;83735122;20170810;A101 BURSA;54,825
2621;83735122;20170810;A101 DENIZLI;39,29125
2621;83735122;20170810;A101 KAYSERI;36,55
2621;83735122;20170810;A101 KEMALPASA;40,205
2621;83735122;20170810;A101 MERSIN;56,6525
2621;83735122;20170810;A101- GAZIANTEP;18,275
2621;83735124;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;142,1
2621;83735125;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;54
2621;83735156;20170810;ADNAN TIC.PAZ. AS-MERSIN;10,667
2621;83735156;20170810;CARREFOUR A.S.(ANKARA).DEPO-1;1,0667
2621;83735156;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;9,6003
2621;83735156;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;6,4002
2621;83735156;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;3,2001
2621;83735156;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;13,8671
2621;83735156;20170810;MIGROS A.S.-(SARAY ANKARA);5,3335
2621;83735156;20170810;MIGROS AS-(PINARBASI) (TANSAS);18,1339
2621;83735156;20170810;MIGROS ESENYURT DAG.MERK.;26,6675
2621;83735156;20170810;MIGROS T.A.S.-ADANA;10,667
2621;83735156;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;2,1334
2621;83735156;20170810;TESCO KIPA KITLE PAZARLAMA TIC;42,668
2621;83735364;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;2
2621;83735364;20170810;MIGROS AS-(PINARBASI) (TANSAS);3
2621;83735364;20170810;MIGROS ESENYURT DAG.MERK.;7
2621;83735364;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;20
2621;83735364;20170810;SOK MUGLA DAGITIM MERKEZI;400
2621;83735364;20170810;TESCO KIPA KITLE PAZARLAMA TIC;100
2621;83735365;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;1,6667
2621;83735365;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;5,0001
2621;83735365;20170810;MIGROS A.S.-(SARAY ANKARA);8,3335
2621;83735365;20170810;MIGROS AS-(PINARBASI) (TANSAS);1,6667
2621;83735365;20170810;MIGROS ESENYURT DAG.MERK.;10,0002
2621;83735365;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;50,001
2621;83735365;20170810;TESCO KIPA KITLE PAZARLAMA TIC;41,6675
2621;83735366;20170810;MIGROS ESENYURT DAG.MERK.;7,5
2621;83735366;20170810;TESCO KIPA KITLE PAZARLAMA TIC;87,5
2621;83735367;20170810;MIGROS AS-(PINARBASI) (TANSAS);1
2621;83735367;20170810;MIGROS ESENYURT DAG.MERK.;2
2621;83735367;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;20
2621;83735367;20170810;TESCO KIPA KITLE PAZARLAMA TIC;15
2621;83735368;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,6667
2621;83735368;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;3,3334
2621;83735368;20170810;MIGROS A.S.-(SARAY ANKARA);3,3334
2621;83735368;20170810;MIGROS AS-(PINARBASI) (TANSAS);5,0001
2621;83735368;20170810;MIGROS ESENYURT DAG.MERK.;5,0001
2621;83735368;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;6,6668
2621;83735368;20170810;TESCO KIPA KITLE PAZARLAMA TIC;41,6675
2621;83735368;20170810;YONTEM KOZMETIK ANONIM SIRKETI;33,334
2621;83735369;20170810;MIGROS A.S.-(SARAY ANKARA);2,5
2621;83735369;20170810;MIGROS AS-(PINARBASI) (TANSAS);2,5
2621;83735369;20170810;MIGROS ESENYURT DAG.MERK.;12,5
2621;83735369;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;50
2621;83735369;20170810;TESCO KIPA KITLE PAZARLAMA TIC;37,5
2621;83735372;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;0,7556
2621;83735372;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;0,7556
2621;83735372;20170810;MIGROS A.S.-(SARAY ANKARA);1,5112
2621;83735372;20170810;MIGROS AS-(PINARBASI) (TANSAS);4,5336
2621;83735372;20170810;MIGROS ESENYURT DAG.MERK.;9,0672
2621;83735372;20170810;MIGROS T.A.S.-ADANA;7,556
2621;83735372;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;15,112
2621;83735372;20170810;TESCO KIPA KITLE PAZARLAMA TIC;11,334
2621;83735374;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;0,7778
2621;83735374;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;8,5558
2621;83735374;20170810;MIGROS A.S.-(SARAY ANKARA);3,1112
2621;83735374;20170810;MIGROS AS-(PINARBASI) (TANSAS);6,2224
2621;83735374;20170810;MIGROS ESENYURT DAG.MERK.;22,5562
2621;83735374;20170810;MIGROS T.A.S.-ADANA;7,778
2621;83735374;20170810;TESCO KIPA KITLE PAZARLAMA TIC;27,223
2621;83735376;20170810;ADNAN TIC.PAZ. AS-MERSIN;28,444
2621;83735376;20170810;ECZACIBASI-HAKAN LOJISTIK;1,4222
2621;83735376;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;35,555
2621;83735376;20170810;MIGROS A.S.-(SARAY ANKARA);14,222
2621;83735376;20170810;MIGROS AS-(PINARBASI) (TANSAS);26,3107
2621;83735376;20170810;MIGROS ESENYURT DAG.MERK.;54,0436
2621;83735376;20170810;OZGUN GIDA KOZMETIK VE DAG. AS;21,333
2621;83735376;20170810;OZGUN GIDA SN. AS.-2-KAYSERI;7,111
2621;83735376;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;76,7988
2621;83735376;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;76,7988
2621;83735376;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;8,5332
2621;83735377;20170810;MIGROS A.S.-(SARAY ANKARA);-2,2224
2621;83735377;20170810;TESCO KIPA KITLE PAZARLAMA TIC;25,002
2621;83735378;20170810;CARREFOUR A.S.(ANKARA).DEPO-1;2,2222
2621;83735378;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;6,6666
2621;83735378;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;6,6666
2621;83735378;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;21,1109
2621;83735378;20170810;MIGROS AS-(PINARBASI) (TANSAS);18,8887
2621;83735378;20170810;MIGROS ESENYURT DAG.MERK.;44,444
2621;83735378;20170810;MIGROS T.A.S.-ADANA;11,111
2621;83735378;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;11,111
2621;83735378;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;11,111
2621;83735378;20170810;SOK MUGLA DAGITIM MERKEZI;44,444
2621;83735378;20170810;TESCO KIPA KITLE PAZARLAMA TIC;38,8885
2621;83735379;20170810;MIGROS A.S.-(SARAY ANKARA);8,0001
2621;83735379;20170810;MIGROS AS-(PINARBASI) (TANSAS);15,1113
2621;83735379;20170810;MIGROS ESENYURT DAG.MERK.;24,0003
2621;83735379;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;22,2225
2621;83735379;20170810;TESCO KIPA KITLE PAZARLAMA TIC;62,223
2621;83735380;20170810;CARREFOUR A.S.(ANKARA).DEPO-1;2,2222
2621;83735380;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;25,5553
2621;83735380;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;6,6666
2621;83735380;20170810;MIGROS A.S.-(GEBZE MERKEZ XDOC;4,4444
2621;83735380;20170810;MIGROS A.S.-(SARAY ANKARA);6,6666
2621;83735380;20170810;MIGROS AS-(PINARBASI) (TANSAS);11,111
2621;83735380;20170810;MIGROS ESENYURT DAG.MERK.;25,5553
2621;83735380;20170810;TESCO KIPA KITLE PAZARLAMA TIC;27,7775
2621;83735450;20170810;ADNAN TIC.PAZ. AS-MALATYA;39,1986
2621;83735450;20170810;AYKANLAR IZMIR YENI;39,1986
2621;83735450;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;5,5998
2621;83735450;20170810;ECZACIBASI-HAKAN LOJISTIK;2,7999
2621;83735450;20170810;METRO GROS. B.KOY.ALIS.HIZ.TIC;3,7332
2621;83735450;20170810;OZGUN GIDA KOZMETIK VE DAG. AS;13,9995
2621;83735450;20170810;OZGUN GIDA SN. AS.-2-KAYSERI;78,3972
2621;83735450;20170810;OZGUN KOZM. GIDA SAN AS.-ANKAR;313,5888
2621;83735450;20170810;SECKIN ONUR PAZ.SN.TIC.AS-BURS;58,7979
2621;83735450;20170810;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;13,0662
2621;83735463;20170810;BIM / ISKENDERUN;99,20136
2621;83735463;20170810;BIM A.S.- MERSIN;-8,26678
2621;83735463;20170810;BIM BIRLESIK MAG A.S.-GEBZE;41,3339
2621;83735463;20170810;BIM BIRLESIK MAG A.S.-KONYA;124,0017
2621;83735463;20170810;BIM DUZCE;103,33475
2621;83735463;20170810;BIM HASANOGLAN 2;103,33475
2621;83735542;20170810;CARREFOUR A.S.(ANKARA).DEPO-1;1,6665
2621;83735542;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;3,6663
2621;83735542;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;1,6665
2621;83735542;20170810;OZGUN GIDA SN. AS.-2-KAYSERI;2,9997
2621;83735543;20170810;CARREFOUR A.S.(ANKARA).DEPO-1;0,6667
2621;83735543;20170810;CARREFOUR A.S.(GEBZE).DEPO-1;8,6671
2621;83735543;20170810;CARREFOUR A.S.(TORBALI).DEPO-1;4,6669
2621;83736218;20170810;HEDEF HADIMKOY;14,4
2621;83736219;20170810;HEDEF HADIMKOY;13,5
2621;83727882;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;9,1
2621;83727882;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;6,3
2621;83727882;20170811;MIGROS AS-(PINARBASI) (TANSAS);11,9
2621;83727882;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;1,4
2621;83727882;20170811;YONTEM KOZMETIK ANONIM SIRKETI;53,9
2621;83727885;20170811;BIM / FILE ESENYURT YENI;49,5
2621;83727885;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;73,7
2621;83727885;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;4,4
2621;83727885;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;42,9
2621;83727885;20170811;MIGROS A.S.-(SARAY ANKARA);14,3
2621;83727885;20170811;MIGROS AS-(PINARBASI) (TANSAS);41,8
2621;83727885;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;4,4
2621;83728146;20170811;MIGROS A.S.-(SARAY ANKARA);1,6
2621;83731530;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;44,444
2621;83731531;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;11,1996
2621;83731531;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,8666
2621;83731531;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;13,6884
2621;83731531;20170811;MIGROS A.S.-(SARAY ANKARA);3,111
2621;83731531;20170811;MIGROS AS-(PINARBASI) (TANSAS);7,4664
2621;83731531;20170811;MIGROS ESENYURT DAG.MERK.;10,5774
2621;83731952;20170811;ADNAN TIC.PAZ. AS-MALATYA;11,111
2621;83731952;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;6,6666
2621;83731952;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;13,3332
2621;83731952;20170811;MIGROS A.S.-(SARAY ANKARA);3,3333
2621;83731952;20170811;MIGROS AS-(PINARBASI) (TANSAS);8,8888
2621;83732337;20170811;MIGROS A.S.-(SARAY ANKARA);6,8
2621;83732337;20170811;MIGROS AS-(PINARBASI) (TANSAS);28,9
2621;83732337;20170811;MIGROS ERZURUM DEPO;25,5
2621;83732337;20170811;SOK TRABZON DEPO;15,3
2621;83732337;20170811;SOK YENIDOGAN DAGITIM MERKEZI;30,6
2621;83732337;20170811;TESCO KIPA KITLE PAZARLAMA TIC;42,5
2621;83732338;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;2,3
2621;83732338;20170811;MIGROS AS-(PINARBASI) (TANSAS);11,5
2621;83732338;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;4,6
2621;83732339;20170811;ADNAN ANTEP;40,002
2621;83732339;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;3,3335
2621;83732339;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;4,0002
2621;83732339;20170811;MIGROS A.S.-(SARAY ANKARA);4,0002
2621;83732339;20170811;MIGROS AS-(PINARBASI) (TANSAS);12,6673
2621;83732339;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;0,6667
2621;83732339;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;2,6668
2621;83732340;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;8,1
2621;83732343;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;5,2
2621;83732343;20170811;MIGROS A.S.-(SARAY ANKARA);6,5
2621;83732343;20170811;MIGROS AS-(PINARBASI) (TANSAS);18,2
2621;83732344;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;3,6
2621;83732344;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;5,4
2621;83732345;20170811;BIM / FILE ESENYURT YENI;4,6665
2621;83732345;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;15,8661
2621;83732345;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;10,2663
2621;83732346;20170811;ADNAN ANTEP;70,4
2621;83732346;20170811;ADNAN TIC.PAZ. AS-MALATYA;16
2621;83732346;20170811;MIGROS A.S.-(SARAY ANKARA);1,6
2621;83732346;20170811;MIGROS AS-(PINARBASI) (TANSAS);8
2621;83732346;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;8
2621;83732346;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;2,4
2621;83732347;20170811;BIZIM TOPTAN # ERZURUM DEPO;54
2621;83732347;20170811;HEDEF HADIMKOY;54
2621;83732347;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,2
2621;83732347;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;36
2621;83732347;20170811;MIGROS A.S.-(SARAY ANKARA);14,4
2621;83732347;20170811;MIGROS AS-(PINARBASI) (TANSAS);39,6
2621;83732347;20170811;OZGUN GIDA SN. AS.-ZONGULDAK;54
2621;83732347;20170811;SOK ESENYURT 2 DAGITIM MERKEZI;54
2621;83732347;20170811;SOK GEBZE 3 DAGITIM MERKEZI;24
2621;83732347;20170811;SOK MARKETLER TICARET A.S./ SO;16,8
2621;83732347;20170811;SOK TRABZON DEPO;12
2621;83732347;20170811;SOK YENIDOGAN DAGITIM MERKEZI;72
2621;83732347;20170811;TESCO KIPA KITLE PAZARLAMA TIC;120
2621;83732348;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,6
2621;83732348;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;6,4
2621;83732348;20170811;MIGROS A.S.-(SARAY ANKARA);3,2
2621;83732348;20170811;MIGROS AS-(PINARBASI) (TANSAS);16
2621;83732348;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;8
2621;83732348;20170811;TESCO KIPA KITLE PAZARLAMA TIC;-28,8
2621;83732349;20170811;ADNAN ANTEP;8
2621;83732349;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;7,2
2621;83732351;20170811;ADNAN ANTEP;226,8
2621;83732351;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;6,3
2621;83732351;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;4,2
2621;83732351;20170811;MIGROS A.S.-(SARAY ANKARA);3,5
2621;83732351;20170811;MIGROS AS-(PINARBASI) (TANSAS);13,3
2621;83732351;20170811;OZGUN KOZM. GIDA SAN. AS.-SAMS;170,1
2621;83732351;20170811;SOK GEBZE 3 DAGITIM MERKEZI;7
2621;83732351;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;3,5
2621;83732351;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;3,5
2621;83732352;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;17,5
2621;83732352;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;0,7
2621;83732352;20170811;MIGROS A.S.-(SARAY ANKARA);0,7
2621;83732352;20170811;MIGROS AS-(PINARBASI) (TANSAS);6,3
2621;83732352;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;1,4
2621;83732352;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;0,7
2621;83732354;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;3,3
2621;83732354;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;7,7
2621;83733608;20170811;MIGROS A.S.-(SARAY ANKARA);3,2
2621;83733608;20170811;SOK GEBZE 3 DAGITIM MERKEZI;1,6
2621;83733608;20170811;SOK YENIDOGAN DAGITIM MERKEZI;8
2621;83733608;20170811;SOK- AVRUPA ORTA DAGITIM MERKE;86,4
2621;83733608;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;1,6
2621;83733608;20170811;YONTEM KOZMETIK ANONIM SIRKETI;86,4
2621;83733610;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;22,26
2621;83733610;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,06
2621;83733610;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;4,24
2621;83733613;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;23,8
2621;83733613;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;0,7
2621;83733613;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;7
2621;83733613;20170811;MIGROS A.S.-(SARAY ANKARA);4,2
2621;83733613;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;1,4
2621;83733613;20170811;YONTEM KOZMETIK ANONIM SIRKETI;75,6
2621;83733614;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;5,4
2621;83733614;20170811;MIGROS A.S.-(SARAY ANKARA);3
2621;83733614;20170811;MIGROS AS-(PINARBASI) (TANSAS);3,6
2621;83733614;20170811;SOK ESENYURT 2 DAGITIM MERKEZI;59,4
2621;83733614;20170811;SOK GEBZE 3 DAGITIM MERKEZI;12
2621;83733614;20170811;SOK TRABZON DEPO;6
2621;83733614;20170811;SOK YENIDOGAN DAGITIM MERKEZI;6
2621;83733614;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;1,2
2621;83733614;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;3
2621;83733614;20170811;YONTEM KOZMETIK ANONIM SIRKETI;59,4
2621;83733615;20170811;ADNAN ANTEP;6
2621;83733615;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;10,2
2621;83733615;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,2
2621;83733615;20170811;OZGUN GIDA SN. AS.-ZONGULDAK;6
2621;83733616;20170811;ADNAN ANTEP;7
2621;83733616;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;14,7
2621;83733616;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,4
2621;83733616;20170811;OZGUN KOZM. GIDA SAN AS.-ANKAR;14
2621;83733616;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;3,5
2621;83733617;20170811;BIM / FILE ESENYURT YENI;16,9
2621;83733617;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;76,7
2621;83733617;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;2,6
2621;83733617;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;20,8
2621;83733617;20170811;MIGROS A.S.-(SARAY ANKARA);3,9
2621;83733617;20170811;MIGROS AS-(PINARBASI) (TANSAS);26
2621;83733617;20170811;OZGUN GIDA SN. AS.-ZONGULDAK;26
2621;83733882;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;6,664
2621;83733882;20170811;MIGROS A.S.-(SARAY ANKARA);1,666
2621;83733882;20170811;MIGROS AS-(PINARBASI) (TANSAS);4,165
2621;83733883;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;4
2621;83733883;20170811;MIGROS AS-(PINARBASI) (TANSAS);6,4
2621;83733883;20170811;OZGUN KOZM. GIDA SAN AS.-ANKAR;20
2621;83733883;20170811;SUMER LOGISTIK SAN TIC. AS-ERZ;3,2
2621;83733884;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;0,7
2621;83733884;20170811;MIGROS A.S.-(SARAY ANKARA);2,8
2621;83733884;20170811;MIGROS AS-(PINARBASI) (TANSAS);2,1
2621;83733885;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;11,2658
2621;83733885;20170811;MIGROS A.S.-(SARAY ANKARA);2,5998
2621;83733885;20170811;MIGROS AS-(PINARBASI) (TANSAS);9,0993
2621;83733885;20170811;TESCO KIPA KITLE PAZARLAMA TIC;8,666
2621;83733886;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;2
2621;83733886;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;10
2621;83733886;20170811;MIGROS A.S.-(SARAY ANKARA);2,4
2621;83733886;20170811;MIGROS AS-(PINARBASI) (TANSAS);8,4
2621;83733886;20170811;SOK ESENYURT 2 DAGITIM MERKEZI;72
2621;83733886;20170811;SOK GEBZE 3 DAGITIM MERKEZI;10
2621;83733886;20170811;SOK MARKETLER TICARET A.S./ SO;6
2621;83733886;20170811;SOK TRABZON DEPO;8
2621;83733886;20170811;SOK YENIDOGAN DAGITIM MERKEZI;16
2621;83733886;20170811;SOK- AVRUPA ORTA DAGITIM MERKE;72
2621;83733886;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;8
2621;83734814;20170811;A101 BUYUKCEKMECE;23,39928
2621;83734814;20170811;A101 DIYARBAKIR;214,4934
2621;83734814;20170811;A101 PENDIK;24,37425
2621;83734814;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;194,994
2621;83734835;20170811;BIM / FILE ESENYURT YENI;15
2621;83734835;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;75
2621;83734835;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;3
2621;83734835;20170811;MIGROS AS-(PINARBASI) (TANSAS);18
2621;83734835;20170811;MIGROS ESENYURT DAG.MERK.;10,5
2621;83734835;20170811;SOK ESENYURT 2 DAGITIM MERKEZI;81
2621;83734835;20170811;SOK GEBZE 3 DAGITIM MERKEZI;15
2621;83734835;20170811;SOK MARKETLER TICARET A.S./ SO;15
2621;83734835;20170811;SOK YENIDOGAN DAGITIM MERKEZI;30
2621;83734835;20170811;SOK- AVRUPA ORTA DAGITIM MERKE;63
2621;83734835;20170811;YONTEM KOZMETIK ANONIM SIRKETI;1018,5
2621;83734836;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;3,8
2621;83734836;20170811;MIGROS AS-(PINARBASI) (TANSAS);11,4
2621;83734836;20170811;MIGROS ESENYURT DAG.MERK.;7,6
2621;83734836;20170811;SUMER LOGISTIK SAN TIC. AS-VAN;3,8
2621;83734837;20170811;BIM / FILE ESENYURT YENI;27,5
2621;83734837;20170811;HEDEF GIDA PZ. DAG SAN VE TIC;37,4
2621;83734837;20170811;HEDEF HADIMKOY;59,4
2621;83734837;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;3,3
2621;83734837;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;9,9
2621;83734837;20170811;MIGROS A.S.-(SARAY ANKARA);4,4
2621;83734837;20170811;MIGROS AS-(PINARBASI) (TANSAS);36,3
2621;83734837;20170811;SOK GEBZE 3 DAGITIM MERKEZI;33
2621;83734837;20170811;SOK TRABZON DEPO;13,2
2621;83734837;20170811;SOK- AVRUPA ORTA DAGITIM MERKE;39,6
2621;83734837;20170811;YONTEM KOZMETIK ANONIM SIRKETI;772,2
2621;83734838;20170811;METRO GROS. B.KOY.ALIS.HIZ.TIC;1,4
2621;83734838;20170811;MIGROS A.S.-(GEBZE MERKEZ XDOC;7
2621;83734838;20170811;MIGROS A.S.-(SARAY ANKARA);1,4
2621;83734838;20170811;MIGROS AS-(PINARBASI) (TANSAS);4,2
